Date_Reference,Hour_of_Day,Market_Charges_per_kWh,Ontario_Hourly_Demand_MWh,Non_RPP_Consumption_MWh,Consumption_TOU_kWh,Rate_per_kWh,Season,Day_Type
2022-11-18,11,0.11269,17657,300,0.874,0.102,Winter,0
2022-11-18,12,0.11269,17467,301,0.887,0.102,Winter,0
2022-11-18,13,0.11269,17479,306,0.933,0.102,Winter,0
2022-11-18,14,0.11269,17427,314,0.925,0.102,Winter,0
2022-11-18,15,0.11269,17339,315,0.927,0.102,Winter,0
2022-11-18,16,0.11269,17530,315,0.969,0.102,Winter,0
2022-11-18,17,0.11269,18165,319,1.065,0.151,Winter,0
2022-11-18,18,0.11269,18752,322,1.214,0.151,Winter,0
2022-11-18,19,0.11269,18122,320,1.227,0.074,Winter,0
2022-11-18,20,0.11269,17821,317,1.229,0.074,Winter,0
2022-11-18,21,0.11269,17494,318,1.237,0.074,Winter,0
2022-11-18,22,0.11269,16948,318,1.214,0.074,Winter,0
2022-11-18,23,0.11269,16022,317,1.13,0.074,Winter,0
2022-11-18,24,0.11269,15015,317,1.013,0.074,Winter,0
2022-11-19,1,0.11269,14460,318,0.905,0.074,Winter,1
2022-11-19,2,0.11269,14056,320,0.81,0.074,Winter,1
2022-11-19,3,0.11269,13850,318,0.753,0.074,Winter,1
2022-11-19,4,0.11269,13787,312,0.717,0.074,Winter,1
2022-11-19,5,0.11269,13762,309,0.707,0.074,Winter,1
2022-11-19,6,0.11269,14135,311,0.714,0.074,Winter,1
2022-11-19,7,0.11269,14785,313,0.738,0.074,Winter,1
2022-11-19,8,0.11269,15456,317,0.812,0.074,Winter,1
2022-11-19,9,0.11269,16080,318,0.899,0.074,Winter,1
2022-11-19,10,0.11269,16606,317,0.966,0.074,Winter,1
2022-11-19,11,0.11269,16857,317,1.04,0.074,Winter,1
2022-11-19,12,0.11269,16791,320,1.122,0.074,Winter,1
2022-11-19,13,0.11269,16661,322,1.15,0.074,Winter,1
2022-11-19,14,0.11269,16858,321,1.149,0.074,Winter,1
2022-11-19,15,0.11269,16785,323,1.166,0.074,Winter,1
2022-11-19,16,0.11269,17319,325,1.201,0.074,Winter,1
2022-11-19,17,0.11269,17770,326,1.275,0.074,Winter,1
2022-11-19,18,0.11269,18221,326,1.383,0.074,Winter,1
2022-11-19,19,0.11269,17692,324,1.355,0.074,Winter,1
2022-11-19,20,0.11269,17234,314,1.314,0.074,Winter,1
2022-11-19,21,0.11269,16792,322,1.292,0.074,Winter,1
2022-11-19,22,0.11269,16245,322,1.237,0.074,Winter,1
2022-11-19,23,0.11269,15590,324,1.157,0.074,Winter,1
2022-11-19,24,0.11269,14925,326,1.052,0.074,Winter,1
2022-11-20,1,0.11269,14419,328,0.939,0.074,Winter,1
2022-11-20,2,0.11269,14015,329,0.85,0.074,Winter,1
2022-11-20,3,0.11269,13811,328,0.786,0.074,Winter,1
2022-11-20,4,0.11269,13821,330,0.752,0.074,Winter,1
2022-11-20,5,0.11269,13799,331,0.74,0.074,Winter,1
2022-11-20,6,0.11269,14102,331,0.734,0.074,Winter,1
2022-11-20,7,0.11269,14688,326,0.761,0.074,Winter,1
2022-11-20,8,0.11269,15296,324,0.824,0.074,Winter,1
2022-11-20,9,0.11269,15830,323,0.921,0.074,Winter,1
2022-11-20,10,0.11269,16123,321,1.012,0.074,Winter,1
2022-11-20,11,0.11269,16357,317,1.116,0.074,Winter,1
2022-11-20,12,0.11269,16604,314,1.213,0.074,Winter,1
2022-11-20,13,0.11269,16467,319,1.23,0.074,Winter,1
2022-11-20,14,0.11269,16672,325,1.212,0.074,Winter,1
2022-11-20,15,0.11269,16771,329,1.185,0.074,Winter,1
2022-11-20,16,0.11269,17405,329,1.21,0.074,Winter,1
2022-11-20,17,0.11269,18331,326,1.329,0.074,Winter,1
2022-11-20,18,0.11269,19441,329,1.462,0.074,Winter,1
2022-11-20,19,0.11269,18948,329,1.485,0.074,Winter,1
2022-11-20,20,0.11269,18269,330,1.465,0.074,Winter,1
2022-11-20,21,0.11269,17797,332,1.43,0.074,Winter,1
2022-11-20,22,0.11269,17185,333,1.334,0.074,Winter,1
2022-11-20,23,0.11269,16407,332,1.194,0.074,Winter,1
2022-11-20,24,0.11269,15621,337,1.017,0.074,Winter,1
2022-11-21,1,0.11269,14984,337,0.875,0.074,Winter,0
2022-11-21,2,0.11269,14492,336,0.786,0.074,Winter,0
2022-11-21,3,0.11269,14341,335,0.744,0.074,Winter,0
2022-11-21,4,0.11269,14455,336,0.723,0.074,Winter,0
2022-11-21,5,0.11269,14641,339,0.73,0.074,Winter,0
2022-11-21,6,0.11269,14935,337,0.767,0.074,Winter,0
2022-11-21,7,0.11269,16234,337,0.838,0.151,Winter,0
2022-11-21,8,0.11269,17399,333,0.94,0.151,Winter,0
2022-11-21,9,0.11269,17940,336,0.91,0.151,Winter,0
2022-11-21,10,0.11269,18053,335,0.868,0.151,Winter,0
2022-11-21,11,0.11269,17835,339,0.842,0.102,Winter,0
2022-11-21,12,0.11269,17513,340,0.861,0.102,Winter,0
2022-11-21,13,0.11269,17365,338,0.867,0.102,Winter,0
2022-11-21,14,0.11269,17032,336,0.847,0.102,Winter,0
2022-11-21,15,0.11269,17108,338,0.848,0.102,Winter,0
2022-11-21,16,0.11269,17336,337,0.91,0.102,Winter,0
2022-11-21,17,0.11269,18436,336,1.095,0.151,Winter,0
2022-11-21,18,0.11269,19255,336,1.269,0.151,Winter,0
2022-11-21,19,0.11269,18741,332,1.266,0.074,Winter,0
2022-11-21,20,0.11269,18375,332,1.27,0.074,Winter,0
2022-11-21,21,0.11269,18000,331,1.262,0.074,Winter,0
2022-11-21,22,0.11269,17231,334,1.197,0.074,Winter,0
2022-11-21,23,0.11269,16284,334,1.083,0.074,Winter,0
2022-11-21,24,0.11269,15356,333,0.928,0.074,Winter,0
2022-11-22,1,0.11269,14762,335,0.802,0.074,Winter,0
2022-11-22,2,0.11269,14428,333,0.72,0.074,Winter,0
2022-11-22,3,0.11269,14280,327,0.682,0.074,Winter,0
2022-11-22,4,0.11269,14345,327,0.667,0.074,Winter,0
2022-11-22,5,0.11269,14626,330,0.678,0.074,Winter,0
2022-11-22,6,0.11269,15267,328,0.721,0.074,Winter,0
2022-11-22,7,0.11269,16302,321,0.795,0.151,Winter,0
2022-11-22,8,0.11269,17443,324,0.896,0.151,Winter,0
2022-11-22,9,0.11269,17496,326,0.837,0.151,Winter,0
2022-11-22,10,0.11269,17191,327,0.831,0.151,Winter,0
2022-11-22,11,0.11269,17237,334,0.842,0.102,Winter,0
2022-11-22,12,0.11269,16888,333,0.867,0.102,Winter,0
2022-11-22,13,0.11269,16671,329,0.877,0.102,Winter,0
2022-11-22,14,0.11269,16630,328,0.829,0.102,Winter,0
2022-11-22,15,0.11269,16712,328,0.821,0.102,Winter,0
2022-11-22,16,0.11269,17236,326,0.872,0.102,Winter,0
2022-11-22,17,0.11269,18298,325,1.013,0.151,Winter,0
2022-11-22,18,0.11269,18959,325,1.202,0.151,Winter,0
2022-11-22,19,0.11269,18631,324,1.229,0.074,Winter,0
2022-11-22,20,0.11269,18245,324,1.24,0.074,Winter,0
2022-11-22,21,0.11269,18071,327,1.246,0.074,Winter,0
2022-11-22,22,0.11269,17381,333,1.181,0.074,Winter,0
2022-11-22,23,0.11269,16393,336,1.076,0.074,Winter,0
2022-11-22,24,0.11269,15304,337,0.926,0.074,Winter,0
2022-11-23,1,0.11269,14700,336,0.802,0.074,Winter,0
2022-11-23,2,0.11269,14418,337,0.721,0.074,Winter,0
2022-11-23,3,0.11269,14362,337,0.681,0.074,Winter,0
2022-11-23,4,0.11269,14304,336,0.658,0.074,Winter,0
2022-11-23,5,0.11269,14429,333,0.67,0.074,Winter,0
2022-11-23,6,0.11269,14967,334,0.717,0.074,Winter,0
2022-11-23,7,0.11269,16019,328,0.791,0.151,Winter,0
2022-11-23,8,0.11269,17165,296,0.882,0.151,Winter,0
2022-11-23,9,0.11269,17492,284,0.834,0.151,Winter,0
2022-11-23,10,0.11269,17206,284,0.804,0.151,Winter,0
2022-11-23,11,0.11269,16799,288,0.779,0.102,Winter,0
2022-11-23,12,0.11269,16310,293,0.795,0.102,Winter,0
2022-11-23,13,0.11269,15989,290,0.797,0.102,Winter,0
2022-11-23,14,0.11269,15924,289,0.776,0.102,Winter,0
2022-11-23,15,0.11269,16245,287,0.777,0.102,Winter,0
2022-11-23,16,0.11269,16748,288,0.828,0.102,Winter,0
2022-11-23,17,0.11269,17540,289,0.965,0.151,Winter,0
2022-11-23,18,0.11269,18422,290,1.159,0.151,Winter,0
2022-11-23,19,0.11269,18208,287,1.188,0.074,Winter,0
2022-11-23,20,0.11269,17986,291,1.209,0.074,Winter,0
2022-11-23,21,0.11269,17662,310,1.222,0.074,Winter,0
2022-11-23,22,0.11269,17020,309,1.181,0.074,Winter,0
2022-11-23,23,0.11269,16058,310,1.077,0.074,Winter,0
2022-11-23,24,0.11269,15036,310,0.929,0.074,Winter,0
2022-11-24,1,0.11269,14392,314,0.799,0.074,Winter,0
2022-11-24,2,0.11269,13982,319,0.716,0.074,Winter,0
2022-11-24,3,0.11269,13734,316,0.669,0.074,Winter,0
2022-11-24,4,0.11269,13697,312,0.647,0.074,Winter,0
2022-11-24,5,0.11269,13880,308,0.65,0.074,Winter,0
2022-11-24,6,0.11269,14528,314,0.691,0.074,Winter,0
2022-11-24,7,0.11269,15791,315,0.763,0.151,Winter,0
2022-11-24,8,0.11269,17108,316,0.863,0.151,Winter,0
2022-11-24,9,0.11269,17239,315,0.834,0.151,Winter,0
2022-11-24,10,0.11269,16989,317,0.815,0.151,Winter,0
2022-11-24,11,0.11269,16610,318,0.826,0.102,Winter,0
2022-11-24,12,0.11269,16253,316,0.845,0.102,Winter,0
2022-11-24,13,0.11269,15757,313,0.82,0.102,Winter,0
2022-11-24,14,0.11269,15591,310,0.785,0.102,Winter,0
2022-11-24,15,0.11269,15770,311,0.78,0.102,Winter,0
2022-11-24,16,0.11269,16460,320,0.818,0.102,Winter,0
2022-11-24,17,0.11269,17322,322,0.96,0.151,Winter,0
2022-11-24,18,0.11269,17940,329,1.141,0.151,Winter,0
2022-11-24,19,0.11269,17497,334,1.169,0.074,Winter,0
2022-11-24,20,0.11269,17248,339,1.183,0.074,Winter,0
2022-11-24,21,0.11269,16833,339,1.2,0.074,Winter,0
2022-11-24,22,0.11269,16406,338,1.152,0.074,Winter,0
2022-11-24,23,0.11269,15447,339,1.043,0.074,Winter,0
2022-11-24,24,0.11269,14334,339,0.9,0.074,Winter,0
2022-11-25,1,0.11269,13754,340,0.775,0.074,Winter,0
2022-11-25,2,0.11269,13298,342,0.689,0.074,Winter,0
2022-11-25,3,0.11269,13248,343,0.64,0.074,Winter,0
2022-11-25,4,0.11269,13183,338,0.617,0.074,Winter,0
2022-11-25,5,0.11269,13241,339,0.617,0.074,Winter,0
2022-11-25,6,0.11269,13769,339,0.654,0.074,Winter,0
2022-11-25,7,0.11269,14901,334,0.726,0.151,Winter,0
2022-11-25,8,0.11269,16045,333,0.832,0.151,Winter,0
2022-11-25,9,0.11269,16827,332,0.847,0.151,Winter,0
2022-11-25,10,0.11269,17194,334,0.832,0.151,Winter,0
2022-11-25,11,0.11269,16935,339,0.809,0.102,Winter,0
2022-11-25,12,0.11269,16440,340,0.846,0.102,Winter,0
2022-11-25,13,0.11269,16335,344,0.871,0.102,Winter,0
2022-11-25,14,0.11269,16326,342,0.869,0.102,Winter,0
2022-11-25,15,0.11269,16460,338,0.875,0.102,Winter,0
2022-11-25,16,0.11269,16899,337,0.924,0.102,Winter,0
2022-11-25,17,0.11269,17755,335,1.048,0.151,Winter,0
2022-11-25,18,0.11269,18245,334,1.17,0.151,Winter,0
2022-11-25,19,0.11269,17733,335,1.17,0.074,Winter,0
2022-11-25,20,0.11269,17369,336,1.172,0.074,Winter,0
2022-11-25,21,0.11269,17211,334,1.18,0.074,Winter,0
2022-11-25,22,0.11269,16651,331,1.149,0.074,Winter,0
2022-11-25,23,0.11269,15719,331,1.074,0.074,Winter,0
2022-11-25,24,0.11269,14757,329,0.963,0.074,Winter,0
2022-11-26,1,0.11269,14159,331,0.841,0.074,Winter,1
2022-11-26,2,0.11269,13688,333,0.745,0.074,Winter,1
2022-11-26,3,0.11269,13382,334,0.692,0.074,Winter,1
2022-11-26,4,0.11269,13038,332,0.66,0.074,Winter,1
2022-11-26,5,0.11269,13068,332,0.651,0.074,Winter,1
2022-11-26,6,0.11269,13402,331,0.665,0.074,Winter,1
2022-11-26,7,0.11269,13844,332,0.692,0.074,Winter,1
2022-11-26,8,0.11269,14449,328,0.763,0.074,Winter,1
2022-11-26,9,0.11269,14750,329,0.853,0.074,Winter,1
2022-11-26,10,0.11269,14593,332,0.922,0.074,Winter,1
2022-11-26,11,0.11269,14376,333,0.98,0.074,Winter,1
2022-11-26,12,0.11269,13841,320,1.033,0.074,Winter,1
2022-11-26,13,0.11269,13672,324,1.051,0.074,Winter,1
2022-11-26,14,0.11269,13713,330,1.04,0.074,Winter,1
2022-11-26,15,0.11269,13797,330,1.012,0.074,Winter,1
2022-11-26,16,0.11269,14526,330,1.012,0.074,Winter,1
2022-11-26,17,0.11269,15614,330,1.089,0.074,Winter,1
2022-11-26,18,0.11269,16345,334,1.233,0.074,Winter,1
2022-11-26,19,0.11269,16266,333,1.234,0.074,Winter,1
2022-11-26,20,0.11269,15892,333,1.195,0.074,Winter,1
2022-11-26,21,0.11269,15397,332,1.166,0.074,Winter,1
2022-11-26,22,0.11269,14950,332,1.128,0.074,Winter,1
2022-11-26,23,0.11269,14136,331,1.062,0.074,Winter,1
2022-11-26,24,0.11269,13488,328,0.957,0.074,Winter,1
2022-11-27,1,0.11269,13246,334,0.842,0.074,Winter,1
2022-11-27,2,0.11269,12784,331,0.743,0.074,Winter,1
2022-11-27,3,0.11269,12535,329,0.674,0.074,Winter,1
2022-11-27,4,0.11269,12590,327,0.638,0.074,Winter,1
2022-11-27,5,0.11269,12785,324,0.622,0.074,Winter,1
2022-11-27,6,0.11269,12805,322,0.626,0.074,Winter,1
2022-11-27,7,0.11269,13272,323,0.651,0.074,Winter,1
2022-11-27,8,0.11269,13923,321,0.707,0.074,Winter,1
2022-11-27,9,0.11269,14489,319,0.825,0.074,Winter,1
2022-11-27,10,0.11269,14802,320,0.961,0.074,Winter,1
2022-11-27,11,0.11269,15290,323,1.084,0.074,Winter,1
2022-11-27,12,0.11269,15676,327,1.155,0.074,Winter,1
2022-11-27,13,0.11269,15753,325,1.216,0.074,Winter,1
2022-11-27,14,0.11269,15984,327,1.204,0.074,Winter,1
2022-11-27,15,0.11269,16282,322,1.191,0.074,Winter,1
2022-11-27,16,0.11269,16744,320,1.213,0.074,Winter,1
2022-11-27,17,0.11269,17010,321,1.291,0.074,Winter,1
2022-11-27,18,0.11269,17464,320,1.387,0.074,Winter,1
2022-11-27,19,0.11269,16847,319,1.382,0.074,Winter,1
2022-11-27,20,0.11269,16672,314,1.358,0.074,Winter,1
2022-11-27,21,0.11269,16284,315,1.325,0.074,Winter,1
2022-11-27,22,0.11269,15691,315,1.253,0.074,Winter,1
2022-11-27,23,0.11269,15227,318,1.125,0.074,Winter,1
2022-11-27,24,0.11269,14184,317,0.947,0.074,Winter,1
2022-11-28,1,0.11269,13471,316,0.802,0.074,Winter,0
2022-11-28,2,0.11269,13086,317,0.71,0.074,Winter,0
2022-11-28,3,0.11269,12990,318,0.664,0.074,Winter,0
2022-11-28,4,0.11269,13304,321,0.642,0.074,Winter,0
2022-11-28,5,0.11269,13485,323,0.649,0.074,Winter,0
2022-11-28,6,0.11269,14258,320,0.694,0.074,Winter,0
2022-11-28,7,0.11269,15518,315,0.768,0.151,Winter,0
2022-11-28,8,0.11269,16745,314,0.871,0.151,Winter,0
2022-11-28,9,0.11269,17232,313,0.856,0.151,Winter,0
2022-11-28,10,0.11269,17273,310,0.844,0.151,Winter,0
2022-11-28,11,0.11269,17476,312,0.841,0.102,Winter,0
2022-11-28,12,0.11269,17673,308,0.871,0.102,Winter,0
2022-11-28,13,0.11269,17704,310,0.892,0.102,Winter,0
2022-11-28,14,0.11269,17783,308,0.896,0.102,Winter,0
2022-11-28,15,0.11269,17825,311,0.902,0.102,Winter,0
2022-11-28,16,0.11269,18090,312,0.955,0.102,Winter,0
2022-11-28,17,0.11269,18639,311,1.091,0.151,Winter,0
2022-11-28,18,0.11269,19360,314,1.273,0.151,Winter,0
2022-11-28,19,0.11269,18809,314,1.263,0.074,Winter,0
2022-11-28,20,0.11269,18446,313,1.271,0.074,Winter,0
2022-11-28,21,0.11269,17997,313,1.268,0.074,Winter,0
2022-11-28,22,0.11269,17348,314,1.22,0.074,Winter,0
2022-11-28,23,0.11269,16263,315,1.103,0.074,Winter,0
2022-11-28,24,0.11269,14945,315,0.95,0.074,Winter,0
2022-11-29,1,0.11269,14353,315,0.819,0.074,Winter,0
2022-11-29,2,0.11269,13963,317,0.729,0.074,Winter,0
2022-11-29,3,0.11269,13800,316,0.685,0.074,Winter,0
2022-11-29,4,0.11269,13757,316,0.66,0.074,Winter,0
2022-11-29,5,0.11269,13961,314,0.666,0.074,Winter,0
2022-11-29,6,0.11269,14623,312,0.705,0.074,Winter,0
2022-11-29,7,0.11269,15664,307,0.775,0.151,Winter,0
2022-11-29,8,0.11269,17026,310,0.874,0.151,Winter,0
2022-11-29,9,0.11269,17528,311,0.841,0.151,Winter,0
2022-11-29,10,0.11269,17577,315,0.819,0.151,Winter,0
2022-11-29,11,0.11269,17569,320,0.833,0.102,Winter,0
2022-11-29,12,0.11269,17435,317,0.85,0.102,Winter,0
2022-11-29,13,0.11269,17370,320,0.86,0.102,Winter,0
2022-11-29,14,0.11269,17295,317,0.858,0.102,Winter,0
2022-11-29,15,0.11269,17379,315,0.861,0.102,Winter,0
2022-11-29,16,0.11269,17359,318,0.917,0.102,Winter,0
2022-11-29,17,0.11269,18093,321,1.062,0.151,Winter,0
2022-11-29,18,0.11269,18413,319,1.222,0.151,Winter,0
2022-11-29,19,0.11269,18000,316,1.239,0.074,Winter,0
2022-11-29,20,0.11269,17622,313,1.237,0.074,Winter,0
2022-11-29,21,0.11269,17273,312,1.239,0.074,Winter,0
2022-11-29,22,0.11269,16723,309,1.19,0.074,Winter,0
2022-11-29,23,0.11269,15712,308,1.079,0.074,Winter,0
2022-11-29,24,0.11269,14538,308,0.927,0.074,Winter,0
2022-11-30,1,0.11269,13921,306,0.805,0.074,Winter,0
2022-11-30,2,0.11269,13472,307,0.715,0.074,Winter,0
2022-11-30,3,0.11269,13257,304,0.667,0.074,Winter,0
2022-11-30,4,0.11269,13213,308,0.644,0.074,Winter,0
2022-11-30,5,0.11269,13245,310,0.643,0.074,Winter,0
2022-11-30,6,0.11269,13904,311,0.672,0.074,Winter,0
2022-11-30,7,0.11269,15015,308,0.742,0.151,Winter,0
2022-11-30,8,0.11269,16379,307,0.841,0.151,Winter,0
2022-11-30,9,0.11269,16992,305,0.836,0.151,Winter,0
2022-11-30,10,0.11269,17393,302,0.829,0.151,Winter,0
2022-11-30,11,0.11269,17652,291,0.841,0.102,Winter,0
2022-11-30,12,0.11269,17758,291,0.88,0.102,Winter,0
2022-11-30,13,0.11269,17854,293,0.899,0.102,Winter,0
2022-11-30,14,0.11269,17746,295,0.891,0.102,Winter,0
2022-11-30,15,0.11269,17743,307,0.91,0.102,Winter,0
2022-11-30,16,0.11269,18118,309,0.982,0.102,Winter,0
2022-11-30,17,0.11269,18694,314,1.124,0.151,Winter,0
2022-11-30,18,0.11269,19145,314,1.26,0.151,Winter,0
2022-11-30,19,0.11269,18417,316,1.271,0.074,Winter,0
2022-11-30,20,0.11269,18003,317,1.287,0.074,Winter,0
2022-11-30,21,0.11269,17755,316,1.3,0.074,Winter,0
2022-11-30,22,0.11269,17228,316,1.256,0.074,Winter,0
2022-11-30,23,0.11269,16243,315,1.138,0.074,Winter,0
2022-11-30,24,0.11269,15291,314,0.99,0.074,Winter,0
2022-12-01,1,0.11017,14565,316,0.857,0.074,Winter,0
2022-12-01,2,0.11017,14246,319,0.774,0.074,Winter,0
2022-12-01,3,0.11017,14070,321,0.729,0.074,Winter,0
2022-12-01,4,0.11017,13942,320,0.702,0.074,Winter,0
2022-12-01,5,0.11017,14069,318,0.704,0.074,Winter,0
2022-12-01,6,0.11017,14827,324,0.744,0.074,Winter,0
2022-12-01,7,0.11017,16014,324,0.821,0.151,Winter,0
2022-12-01,8,0.11017,17383,323,0.914,0.151,Winter,0
2022-12-01,9,0.11017,17489,303,0.857,0.151,Winter,0
2022-12-01,10,0.11017,17300,304,0.817,0.151,Winter,0
2022-12-01,11,0.11017,17235,304,0.835,0.102,Winter,0
2022-12-01,12,0.11017,17243,306,0.878,0.102,Winter,0
2022-12-01,13,0.11017,17136,305,0.918,0.102,Winter,0
2022-12-01,14,0.11017,17177,307,0.91,0.102,Winter,0
2022-12-01,15,0.11017,17249,304,0.908,0.102,Winter,0
2022-12-01,16,0.11017,17630,302,0.952,0.102,Winter,0
2022-12-01,17,0.11017,18607,303,1.09,0.151,Winter,0
2022-12-01,18,0.11017,19273,299,1.245,0.151,Winter,0
2022-12-01,19,0.11017,18941,294,1.262,0.074,Winter,0
2022-12-01,20,0.11017,18533,299,1.275,0.074,Winter,0
2022-12-01,21,0.11017,18162,302,1.298,0.074,Winter,0
2022-12-01,22,0.11017,17450,304,1.266,0.074,Winter,0
2022-12-01,23,0.11017,16552,303,1.153,0.074,Winter,0
2022-12-01,24,0.11017,15409,303,1.004,0.074,Winter,0
2022-12-02,1,0.11017,14888,304,0.868,0.074,Winter,0
2022-12-02,2,0.11017,14488,304,0.777,0.074,Winter,0
2022-12-02,3,0.11017,14417,305,0.728,0.074,Winter,0
2022-12-02,4,0.11017,14135,306,0.704,0.074,Winter,0
2022-12-02,5,0.11017,14161,307,0.705,0.074,Winter,0
2022-12-02,6,0.11017,14712,306,0.733,0.074,Winter,0
2022-12-02,7,0.11017,15858,306,0.795,0.151,Winter,0
2022-12-02,8,0.11017,16934,300,0.9,0.151,Winter,0
2022-12-02,9,0.11017,17170,297,0.881,0.151,Winter,0
2022-12-02,10,0.11017,17064,297,0.865,0.151,Winter,0
2022-12-02,11,0.11017,17272,299,0.876,0.102,Winter,0
2022-12-02,12,0.11017,17240,298,0.889,0.102,Winter,0
2022-12-02,13,0.11017,16919,307,0.894,0.102,Winter,0
2022-12-02,14,0.11017,17301,308,0.875,0.102,Winter,0
2022-12-02,15,0.11017,17401,311,0.882,0.102,Winter,0
2022-12-02,16,0.11017,17407,314,0.937,0.102,Winter,0
2022-12-02,17,0.11017,17887,320,1.075,0.151,Winter,0
2022-12-02,18,0.11017,18227,322,1.209,0.151,Winter,0
2022-12-02,19,0.11017,17731,324,1.213,0.074,Winter,0
2022-12-02,20,0.11017,17455,331,1.216,0.074,Winter,0
2022-12-02,21,0.11017,17062,328,1.221,0.074,Winter,0
2022-12-02,22,0.11017,16373,325,1.191,0.074,Winter,0
2022-12-02,23,0.11017,15424,323,1.11,0.074,Winter,0
2022-12-02,24,0.11017,14569,321,0.987,0.074,Winter,0
2022-12-03,1,0.11017,13829,320,0.855,0.074,Winter,1
2022-12-03,2,0.11017,13252,318,0.756,0.074,Winter,1
2022-12-03,3,0.11017,12972,319,0.687,0.074,Winter,1
2022-12-03,4,0.11017,12806,324,0.647,0.074,Winter,1
2022-12-03,5,0.11017,12893,326,0.63,0.074,Winter,1
2022-12-03,6,0.11017,13161,322,0.633,0.074,Winter,1
2022-12-03,7,0.11017,13656,319,0.663,0.074,Winter,1
2022-12-03,8,0.11017,14515,325,0.707,0.074,Winter,1
2022-12-03,9,0.11017,15189,326,0.828,0.074,Winter,1
2022-12-03,10,0.11017,16021,326,0.937,0.074,Winter,1
2022-12-03,11,0.11017,16485,326,1.032,0.074,Winter,1
2022-12-03,12,0.11017,16578,323,1.09,0.074,Winter,1
2022-12-03,13,0.11017,16509,324,1.127,0.074,Winter,1
2022-12-03,14,0.11017,16555,327,1.166,0.074,Winter,1
2022-12-03,15,0.11017,16671,329,1.192,0.074,Winter,1
2022-12-03,16,0.11017,16900,330,1.206,0.074,Winter,1
2022-12-03,17,0.11017,17486,332,1.286,0.074,Winter,1
2022-12-03,18,0.11017,17836,333,1.374,0.074,Winter,1
2022-12-03,19,0.11017,17297,332,1.352,0.074,Winter,1
2022-12-03,20,0.11017,16893,333,1.304,0.074,Winter,1
2022-12-03,21,0.11017,16785,334,1.282,0.074,Winter,1
2022-12-03,22,0.11017,16049,334,1.23,0.074,Winter,1
2022-12-03,23,0.11017,15262,331,1.146,0.074,Winter,1
2022-12-03,24,0.11017,14765,333,1.034,0.074,Winter,1
2022-12-04,1,0.11017,14379,335,0.908,0.074,Winter,1
2022-12-04,2,0.11017,13982,331,0.802,0.074,Winter,1
2022-12-04,3,0.11017,13752,331,0.744,0.074,Winter,1
2022-12-04,4,0.11017,13511,329,0.703,0.074,Winter,1
2022-12-04,5,0.11017,13546,326,0.694,0.074,Winter,1
2022-12-04,6,0.11017,13937,322,0.695,0.074,Winter,1
2022-12-04,7,0.11017,14507,320,0.723,0.074,Winter,1
2022-12-04,8,0.11017,15133,321,0.778,0.074,Winter,1
2022-12-04,9,0.11017,15595,320,0.876,0.074,Winter,1
2022-12-04,10,0.11017,15576,325,0.995,0.074,Winter,1
2022-12-04,11,0.11017,15688,324,1.065,0.074,Winter,1
2022-12-04,12,0.11017,15428,322,1.151,0.074,Winter,1
2022-12-04,13,0.11017,15094,325,1.157,0.074,Winter,1
2022-12-04,14,0.11017,14868,325,1.135,0.074,Winter,1
2022-12-04,15,0.11017,15045,325,1.14,0.074,Winter,1
2022-12-04,16,0.11017,15795,324,1.16,0.074,Winter,1
2022-12-04,17,0.11017,17226,321,1.261,0.074,Winter,1
2022-12-04,18,0.11017,18185,324,1.438,0.074,Winter,1
2022-12-04,19,0.11017,17665,328,1.454,0.074,Winter,1
2022-12-04,20,0.11017,17235,328,1.439,0.074,Winter,1
2022-12-04,21,0.11017,16897,327,1.417,0.074,Winter,1
2022-12-04,22,0.11017,16182,329,1.329,0.074,Winter,1
2022-12-04,23,0.11017,15429,331,1.204,0.074,Winter,1
2022-12-04,24,0.11017,14698,332,1.025,0.074,Winter,1
2022-12-05,1,0.11017,14104,329,0.869,0.074,Winter,0
2022-12-05,2,0.11017,13710,331,0.773,0.074,Winter,0
2022-12-05,3,0.11017,13560,330,0.726,0.074,Winter,0
2022-12-05,4,0.11017,13495,329,0.698,0.074,Winter,0
2022-12-05,5,0.11017,13770,326,0.699,0.074,Winter,0
2022-12-05,6,0.11017,14424,325,0.737,0.074,Winter,0
2022-12-05,7,0.11017,15495,324,0.812,0.151,Winter,0
2022-12-05,8,0.11017,16941,318,0.914,0.151,Winter,0
2022-12-05,9,0.11017,17153,317,0.884,0.151,Winter,0
2022-12-05,10,0.11017,17107,319,0.864,0.151,Winter,0
2022-12-05,11,0.11017,16866,314,0.85,0.102,Winter,0
2022-12-05,12,0.11017,16905,307,0.89,0.102,Winter,0
2022-12-05,13,0.11017,17131,314,0.9,0.102,Winter,0
2022-12-05,14,0.11017,17244,317,0.889,0.102,Winter,0
2022-12-05,15,0.11017,17658,321,0.885,0.102,Winter,0
2022-12-05,16,0.11017,18148,322,0.959,0.102,Winter,0
2022-12-05,17,0.11017,18835,323,1.115,0.151,Winter,0
2022-12-05,18,0.11017,19353,323,1.283,0.151,Winter,0
2022-12-05,19,0.11017,18629,322,1.292,0.074,Winter,0
2022-12-05,20,0.11017,18070,324,1.292,0.074,Winter,0
2022-12-05,21,0.11017,17828,323,1.295,0.074,Winter,0
2022-12-05,22,0.11017,17133,319,1.236,0.074,Winter,0
2022-12-05,23,0.11017,16049,316,1.108,0.074,Winter,0
